date,game_id,team_a,team_b,chosen_side,chosen_team,chosen_odds,our_prob,implied_prob,edge,edge_bucket,zone,bankroll_before,kelly_fraction,bet_amount,bet_won,profit,bankroll_after,actual_winner
2025-02-15,butler_vs_georgetown_20250215,Team A,Team B,B,Team B,148.0,0.41949123,0.4032258064516129,0.016265423548387115,0.015-0.020,Slight Underdog (+110 to +150),10050.751942618508,0.027255574594594555,273.93901930380486,False,-273.93901930380486,9776.812923314703,A
2025-02-15,cal-state-northridge_vs_cal poly_20250215,Team A,Team B,A,Team A,-550.0,0.8659445,0.8461538461538461,0.01979065384615386,0.015-0.020,Heavy Favorite (<-300),9776.812923314703,0.12863925000000034,1257.6818818455142,True,228.66943306282084,10005.482356377524,A
2025-02-15,colorado-state_vs_wyoming_20250215,Team A,Team B,A,Team A,-570.0,0.85147625,0.8507462686567164,0.0007299813432836144,0.000-0.005,Heavy Favorite (<-300),10005.482356377524,0.004890875000000755,48.935563519755476,True,8.585186582413247,10014.067542959938,A
2025-02-15,towson_vs_monmouth_20250215,Team A,Team B,A,Team A,-446.0,0.820482,0.8168498168498168,0.0036321831501832103,0.000-0.005,Heavy Favorite (<-300),10014.067542959938,0.01983172000000019,198.5961835730714,True,44.52829228095771,10058.595835240896,A
2025-02-15,ball-state_vs_northern illinois_20250215,Team A,Team B,A,Team A,-474.0,0.8296618,0.8257839721254355,0.0038778278745644768,0.000-0.005,Heavy Favorite (<-300),10058.595835240896,0.022258732000000416,223.89158899294745,True,47.234512445769525,10105.830347686666,A
2025-02-15,southern-utah_vs_utah valley_20250215,Team A,Team B,B,Team B,-410.0,0.8133125999999999,0.803921568627451,0.00939103137254893,0.005-0.010,Heavy Favorite (<-300),10105.830347686666,0.047894259999999654,484.0112661879921,True,118.05152833853465,10223.8818760252,B
2025-02-15,cal-state-bakersfield_vs_cal state fullerton_20250215,Team A,Team B,A,Team A,-500.0,0.83446425,0.8333333333333334,0.0011309166666666481,0.000-0.005,Heavy Favorite (<-300),10223.8818760252,0.006785499999999863,69.37415046976759,True,13.874830093953515,10237.756706119153,A
2025-02-15,yale_vs_princeton_20250215,Team A,Team B,A,Team A,-330.0,0.7886548,0.7674418604651163,0.02121293953488368,0.020-0.025,Heavy Favorite (<-300),10237.756706119153,0.09121563999999986,933.843530112949,True,282.9828879130148,10520.739594032168,A
2025-02-15,fresno-state_vs_unlv_20250215,Team A,Team B,B,Team B,-375.0,0.8079488,0.7894736842105263,0.018475115789473695,0.015-0.020,Heavy Favorite (<-300),10520.739594032168,0.0877568,923.2664404055621,True,246.20438410814984,10766.943978140318,B
2025-02-15,tulsa_vs_utsa_20250215,Team A,Team B,B,Team B,105.0,0.4957308,0.4878048780487805,0.00792592195121955,0.005-0.010,Pick'em Underdog (+100 to +110),10766.943978140318,0.015474419047619018,166.61220297998142,False,-166.61220297998142,10600.331775160337,A
2025-02-15,bellarmine_vs_west georgia_20250215,Team A,Team B,B,Team B,128.0,0.46300220000000003,0.43859649122807015,0.02440570877192988,0.020-0.025,Slight Underdog (+110 to +150),10600.331775160339,0.04347266875000012,460.824711901646,True,589.855631234107,11190.187406394445,B
2025-02-16,wichita-state_vs_memphis_20250216,Team A,Team B,B,Team B,-365.0,0.7939303799999999,0.7849462365591398,0.008984143440860182,0.005-0.010,Heavy Favorite (<-300),11190.187406394445,0.041776266999999666,467.4842568695681,False,-467.4842568695681,10722.703149524878,A
2025-02-16,oregon_vs_rutgers_20250216,Team A,Team B,A,Team A,-383.0,0.8018961,0.7929606625258799,0.008935437474120067,0.005-0.010,Heavy Favorite (<-300),10722.703149524878,0.043158162999999874,462.7721703278067,True,120.82824290543255,10843.53139243031,A
2025-02-17,north-carolina-central_vs_morgan state_20250217,Team A,Team B,A,Team A,-470.0,0.834356,0.8245614035087719,0.009794596491228047,0.005-0.010,Heavy Favorite (<-300),10843.53139243031,0.05582920000000026,605.3856828142731,False,-605.3856828142731,10238.145709616037,B
2025-02-17,utah_vs_kansas state_20250217,Team A,Team B,B,Team B,135.0,0.4271743,0.425531914893617,0.001642385106382982,0.000-0.005,Slight Underdog (+110 to +150),10238.145709616037,0.002858966666666699,29.27051731226893,False,-29.27051731226893,10208.875192303769,A
2025-02-17,norfolk-state_vs_delaware state_20250217,Team A,Team B,A,Team A,-380.0,0.7948224,0.7916666666666666,0.0031557333333334103,0.000-0.005,Heavy Favorite (<-300),10208.875192303769,0.01514751999999998,154.639141152925,True,40.69451082971709,10249.569703133486,A
2025-02-18,connecticut_vs_villanova_20250218,Team A,Team B,A,Team A,-417.0,0.82981837,0.8065764023210832,0.02324196767891684,0.020-0.025,Heavy Favorite (<-300),10249.569703133486,0.12016097290000036,1231.5982673348874,True,295.3473063153208,10544.917009448807,A
2025-02-18,xavier_vs_butler_20250218,Team A,Team B,A,Team A,-325.0,0.76592594,0.7647058823529411,0.001220057647058903,0.000-0.005,Heavy Favorite (<-300),10544.917009448807,0.005185245000000158,54.677978198661044,True,16.823993291895707,10561.741002740702,A
2025-02-18,marquette_vs_seton hall_20250218,Team A,Team B,A,Team A,-2500.0,0.968594,0.9615384615384616,0.007055538461538391,0.005-0.010,Heavy Favorite (<-300),10561.741002740702,0.18344399999999947,1937.4880165067598,True,77.49952066027046,10639.240523400973,A
2025-02-18,akron_vs_northern illinois_20250218,Team A,Team B,A,Team A,-2400.0,0.9674219,0.96,0.007421899999999981,0.005-0.010,Heavy Favorite (<-300),10639.240523400973,0.18554750000000003,1974.0844810157423,True,82.25352004232275,10721.494043443296,A
2025-02-18,eastern-kentucky_vs_lipscomb_20250218,Team A,Team B,A,Team A,150.0,0.44508123,0.4,0.04508122999999997,0.045-0.050,Slight Underdog (+110 to +150),10721.494043443296,0.07513538333333332,805.5635648601618,True,1208.3453472902427,11929.839390733538,A
2025-02-18,iowa-state_vs_colorado_20250218,Team A,Team B,A,Team A,-2400.0,0.96483606,0.96,0.004836060000000031,0.000-0.005,Heavy Favorite (<-300),11929.839390733538,0.12090150000000134,1442.335477098787,True,60.097311545782894,11989.936702279321,A
2025-02-18,wyoming_vs_air force_20250218,Team A,Team B,A,Team A,-430.0,0.8353634,0.8113207547169812,0.024042645283018804,0.020-0.025,Heavy Favorite (<-300),11989.936702279321,0.12742601999999983,1527.829914023377,True,355.3092823310178,12345.24598461034,A
2025-02-18,san-diego-state_vs_fresno state_20250218,Team A,Team B,A,Team A,-2400.0,0.97011024,0.96,0.010110240000000048,0.010-0.015,Heavy Favorite (<-300),12345.24598461034,0.25,3086.311496152585,True,128.59631233969125,12473.84229695003,A
2025-02-19,missouri-kansas-city_vs_omaha_20250219,Team A,Team B,B,Team B,130.0,0.47217643,0.43478260869565216,0.03739382130434782,0.035-0.040,Slight Underdog (+110 to +150),12473.84229695003,0.06615829923076916,825.2481912390449,True,1072.8226486107583,13546.664945560788,B
2025-02-19,valparaiso_vs_missouri state_20250219,Team A,Team B,B,Team B,124.0,0.4538888,0.44642857142857145,0.007460228571428529,0.005-0.010,Slight Underdog (+110 to +150),13546.664945560788,0.013476541935483932,182.5621982248001,False,-182.5621982248001,13364.102747335988,A
2025-02-19,washington_vs_rutgers_20250219,Team A,Team B,B,Team B,127.0,0.4465236,0.44052863436123346,0.005994965638766558,0.005-0.010,Slight Underdog (+110 to +150),13364.102747335988,0.010715411023622123,143.20185389962273,True,181.86635445252088,13545.969101788509,B
2025-02-19,utah-state_vs_san jose state_20250219,Team A,Team B,A,Team A,-1800.0,0.95433635,0.9473684210526315,0.006967928947368529,0.005-0.010,Heavy Favorite (<-300),13545.969101788509,0.1323906500000014,1793.3596542657156,True,99.63109190365091,13645.60019369216,A
2025-02-19,detroit-mercy_vs_iu indy_20250219,Team A,Team B,B,Team B,101.0,0.50851303,0.4975124378109453,0.011000592189054748,0.010-0.015,Pick'em Underdog (+100 to +110),13645.60019369216,0.021892267623762354,298.7331313271722,True,301.7204626404439,13947.320656332604,B
2025-02-19,citadel_vs_mercer_20250219,Team A,Team B,B,Team B,-315.0,0.76221775,0.7590361445783133,0.003181605421686773,0.000-0.005,Heavy Favorite (<-300),13947.320656332604,0.01320366250000005,184.15571472549487,True,58.46213165888726,14005.782787991491,B
2025-02-19,florida-state_vs_miami (fl)_20250219,Team A,Team B,A,Team A,-434.0,0.8365009,0.8127340823970037,0.02376681760299626,0.020-0.025,Heavy Favorite (<-300),14005.782787991491,0.1269148060000003,1777.5412054160834,True,409.5717063170701,14415.354494308562,A
2025-02-20,binghamton_vs_new hampshire_20250220,Team A,Team B,A,Team A,-455.0,0.83835965,0.8198198198198198,0.01853983018018024,0.015-0.020,Heavy Favorite (<-300),14415.354494308562,0.10289605750000043,1483.2831449292635,True,325.99629558884925,14741.350789897411,A
2025-02-20,delaware_vs_drexel_20250220,Team A,Team B,B,Team B,124.0,0.44999415,0.44642857142857145,0.0035655785714285293,0.000-0.005,Slight Underdog (+110 to +150),14741.350789897411,0.006441045161290338,94.94970617615222,True,117.73763565842877,14859.08842555584,B
2025-02-20,dixie-state_vs_utah valley_20250220,Team A,Team B,B,Team B,-323.0,0.78035697,0.7635933806146572,0.016763589385342836,0.015-0.020,Heavy Favorite (<-300),14859.08842555584,0.07090998310000023,1053.6577091375736,True,326.20981707045627,15185.298242626295,B
2025-02-20,northern-colorado_vs_eastern washington_20250220,Team A,Team B,A,Team A,-450.0,0.83253604,0.8181818181818182,0.0143542218181818,0.010-0.015,Heavy Favorite (<-300),15185.298242626295,0.07894822000000057,1198.8522664244827,True,266.41161476099626,15451.709857387292,A
2025-02-20,le-moyne_vs_saint francis (pa)_20250220,Team A,Team B,B,Team B,150.0,0.4435665,0.4,0.04356649999999995,0.040-0.045,Slight Underdog (+110 to +150),15451.709857387292,0.07261083333333329,1121.9615291697717,True,1682.9422937546574,17134.65215114195,B
2025-02-20,florida-atlantic_vs_wichita state_20250220,Team A,Team B,A,Team A,-330.0,0.7692996,0.7674418604651163,0.0018577395348836623,0.000-0.005,Heavy Favorite (<-300),17134.65215114195,0.007988279999999752,136.87639908591996,False,-136.87639908591996,16997.77575205603,B
2025-02-20,appalachian-state_vs_georgia southern_20250220,Team A,Team B,A,Team A,-410.0,0.80744576,0.803921568627451,0.0035241913725490015,0.000-0.005,Heavy Favorite (<-300),16997.77575205603,0.017973376000000027,305.50741475538626,True,74.5140035988747,17072.289755654903,A
2025-02-20,bellarmine_vs_eastern kentucky_20250220,Team A,Team B,B,Team B,-380.0,0.79782669,0.7916666666666666,0.00616002333333332,0.005-0.010,Heavy Favorite (<-300),17072.289755654903,0.02956811199999957,504.7953755916495,False,-504.7953755916495,16567.494380063254,A
2025-02-20,abilene-christian_vs_southern utah_20250220,Team A,Team B,A,Team A,-310.0,0.75810266,0.7560975609756098,0.0020050990243902778,0.000-0.005,Heavy Favorite (<-300),16567.494380063254,0.008220906000000007,136.1998139540284,True,43.935423856138186,16611.429803919393,A
2025-02-20,san-francisco_vs_pacific_20250220,Team A,Team B,A,Team A,-1650.0,0.9469671,0.9428571428571428,0.0041099571428571124,0.000-0.005,Heavy Favorite (<-300),16611.429803919393,0.07192424999999837,1194.7646300745223,True,72.40997758027402,16683.839781499668,A
2025-02-20,troy_vs_louisiana_20250220,Team A,Team B,A,Team A,-1600.0,0.94411033,0.9411764705882353,0.0029338594117647165,0.000-0.005,Heavy Favorite (<-300),16683.839781499668,0.04987560999999996,832.116686244562,False,-832.116686244562,15851.723095255105,B
2025-02-20,stetson_vs_florida gulf coast_20250220,Team A,Team B,B,Team B,-700.0,0.875868976,0.875,0.0008689760000000213,0.000-0.005,Heavy Favorite (<-300),15851.723095255105,0.00695180799999973,110.19813542737492,True,15.742590775339268,15867.465686030444,B
2025-02-21,pennsylvania_vs_dartmouth_20250221,Team A,Team B,B,Team B,112.0,0.51028743,0.4716981132075472,0.03858931679245281,0.035-0.040,Slight Underdog (+110 to +150),15867.465686030444,0.07304406392857145,1159.0241779548217,False,-1159.0241779548217,14708.441508075623,A
2025-02-21,rider_vs_fairfield_20250221,Team A,Team B,B,Team B,143.0,0.42317885,0.411522633744856,0.011656216255144014,0.010-0.015,Slight Underdog (+110 to +150),14708.441508075623,0.019807416433566313,291.33622603920594,True,416.6108032360644,15125.052311311687,B
2025-02-21,princeton_vs_harvard_20250221,Team A,Team B,A,Team A,-382.0,0.7960194,0.7925311203319502,0.003488279668049876,0.000-0.005,Heavy Favorite (<-300),15125.052311311687,0.016813508,254.30518803665757,True,66.5720387530517,15191.624350064738,A
2025-02-22,old-dominion_vs_georgia state_20250222,Team A,Team B,B,Team B,122.0,0.4768205,0.45045045045045046,0.026370049549549524,0.025-0.030,Slight Underdog (+110 to +150),15191.624350064738,0.04798484426229497,728.9677285291444,True,889.340628805556,16080.964978870294,B
2025-02-22,oral-roberts_vs_st. thomas_20250222,Team A,Team B,B,Team B,-410.0,0.8069816,0.803921568627451,0.0030600313725489547,0.000-0.005,Heavy Favorite (<-300),16080.964978870294,0.015606159999999772,250.96211241464275,False,-250.96211241464275,15830.00286645565,A
2025-02-22,miami-fl_vs_virginia tech_20250222,Team A,Team B,B,Team B,114.0,0.4794545,0.4672897196261682,0.012164780373831785,0.010-0.015,Slight Underdog (+110 to +150),15830.00286645565,0.022835640350877102,361.48825221173485,True,412.0966075213776,16242.099473977029,B
2025-02-22,wisconsin_vs_oregon_20250222,Team A,Team B,A,Team A,-395.0,0.8221739,0.797979797979798,0.024194102020202002,0.020-0.025,Heavy Favorite (<-300),16242.099473977029,0.1197608050000001,1945.166907893567,False,-1945.166907893567,14296.932566083462,B
2025-02-22,pennsylvania_vs_harvard_20250222,Team A,Team B,B,Team B,124.0,0.4582102,0.44642857142857145,0.01178162857142856,0.010-0.015,Slight Underdog (+110 to +150),14296.932566083462,0.021282941935483975,304.28078565948425,True,377.30817421776055,14674.240740301222,B
2025-02-22,north-carolina-state_vs_wake forest_20250222,Team A,Team B,A,Team A,150.0,0.40873173,0.4,0.008731729999999993,0.005-0.010,Slight Underdog (+110 to +150),14674.240740301222,0.014552883333333341,213.55251349885077,True,320.32877024827616,14994.569510549498,A
2025-02-22,bradley_vs_murray state_20250222,Team A,Team B,A,Team A,-305.0,0.7548153,0.7530864197530864,0.0017288802469135334,0.000-0.005,Heavy Favorite (<-300),14994.569510549498,0.007001964999999721,104.99145090293054,True,34.42342652555099,15028.992937075049,A
2025-02-22,southeast-missouri-state_vs_lindenwood_20250222,Team A,Team B,A,Team A,-496.0,0.8362941,0.8322147651006712,0.004079334899328879,0.000-0.005,Heavy Favorite (<-300),15028.992937075049,0.02431283600000043,365.39744052427045,True,73.66883881537713,15102.661775890427,A
2025-02-22,mississippi_vs_vanderbilt_20250222,Team A,Team B,A,Team A,105.0,0.5211081,0.4878048780487805,0.033303221951219486,0.030-0.035,Pick'em Underdog (+100 to +110),15102.661775890427,0.06502057619047606,981.983770678274,False,-981.983770678274,14120.678005212152,B
2025-02-22,northern-colorado_vs_idaho_20250222,Team A,Team B,A,Team A,-470.0,0.84059376,0.8245614035087719,0.016032356491228028,0.015-0.020,Heavy Favorite (<-300),14120.678005212152,0.09138443200000008,1290.4101389612067,True,274.5553487151505,14395.233353927302,A
2025-02-22,saint-josephs_vs_richmond_20250222,Team A,Team B,A,Team A,-1200.0,0.927673,0.9230769230769231,0.004596076923076842,0.000-0.005,Heavy Favorite (<-300),14395.233353927302,0.05974899999999883,860.1007976637856,True,71.67506647198206,14466.908420399284,A
2025-02-22,furman_vs_vmi_20250222,Team A,Team B,A,Team A,-875.0,0.90402627,0.8974358974358975,0.0065903725641025535,0.005-0.010,Heavy Favorite (<-300),14466.908420399284,0.06425613250000047,929.5875843265488,True,106.23858106589132,14573.147001465175,A
2025-02-22,abilene-christian_vs_utah tech_20250222,Team A,Team B,A,Team A,-305.0,0.75619924,0.7530864197530864,0.003112820246913617,0.000-0.005,Heavy Favorite (<-300),14573.147001465175,0.012606922,183.72252754200534,True,60.23689427606731,14633.383895741243,A
2025-02-22,long-beach-state_vs_uc santa barbara_20250222,Team A,Team B,B,Team B,-325.0,0.76564693,0.7647058823529411,0.0009410476470588236,0.000-0.005,Heavy Favorite (<-300),14633.383895741243,0.003999452499999792,58.52552380527901,True,18.00785347854739,14651.39174921979,B
2025-02-22,liberty_vs_florida international_20250222,Team A,Team B,A,Team A,-1000.0,0.9130845,0.9090909090909091,0.003993590909090905,0.000-0.005,Heavy Favorite (<-300),14651.39174921979,0.04392950000000044,643.6283138473573,True,64.36283138473578,14715.754580604527,A
2025-02-22,james-madison_vs_georgia southern_20250222,Team A,Team B,A,Team A,-442.0,0.8201478,0.8154981549815498,0.004649645018450221,0.000-0.005,Heavy Favorite (<-300),14715.754580604527,0.02520107600000022,370.85284958316606,True,83.9033596342005,14799.657940238727,A
2025-02-22,jacksonville-state_vs_utep_20250222,Team A,Team B,B,Team B,150.0,0.44460285,0.4,0.04460284999999997,0.040-0.045,Slight Underdog (+110 to +150),14799.657940238727,0.07433808333333336,1100.1782052662952,False,-1100.1782052662952,13699.479734972432,A
2025-02-23,south-dakota-state_vs_kansas city_20250223,Team A,Team B,A,Team A,-540.0,0.85152954,0.84375,0.007779540000000029,0.005-0.010,Heavy Favorite (<-300),13699.479734972432,0.049789055999999894,682.0841636954061,True,126.3118821658159,13825.791617138248,A
2025-02-23,memphis_vs_florida atlantic_20250223,Team A,Team B,A,Team A,-395.0,0.81733084,0.797979797979798,0.01935104202020199,0.015-0.020,Heavy Favorite (<-300),13825.791617138248,0.09578765800000011,1324.3401990017069,True,335.2759997472676,14161.067616885515,A
2025-02-23,ucla_vs_ohio state_20250223,Team A,Team B,A,Team A,-315.0,0.7689471,0.7590361445783133,0.00991095542168674,0.005-0.010,Heavy Favorite (<-300),14161.067616885515,0.041130464999999915,582.4512959789419,True,184.9051733266482,14345.972790212163,A
2025-02-23,northern-kentucky_vs_iu indy_20250223,Team A,Team B,A,Team A,-425.0,0.84556836,0.8095238095238095,0.036044550476190484,0.035-0.040,Heavy Favorite (<-300),14345.972790212163,0.18923389000000027,2714.744236926005,True,638.7633498649426,14984.736140077106,A
2025-02-23,oakland_vs_cleveland state_20250223,Team A,Team B,B,Team B,130.0,0.45282619999999996,0.43478260869565216,0.018043591304347795,0.015-0.020,Slight Underdog (+110 to +150),14984.736140077104,0.03192327692307681,478.36188141891853,False,-478.36188141891853,14506.374258658187,A
2025-02-23,saint-peters_vs_sacred heart_20250223,Team A,Team B,B,Team B,108.0,0.49594784000000003,0.4807692307692308,0.015178609230769247,0.015-0.020,Pick'em Underdog (+100 to +110),14506.374258658187,0.029232877037037152,424.06305495659575,False,-424.06305495659575,14082.31120370159,A
2025-02-24,coppin-state_vs_howard_20250224,Team A,Team B,B,Team B,-363.0,0.79087074,0.7840172786177105,0.006853461382289483,0.005-0.010,Heavy Favorite (<-300),14082.31120370159,0.03173152620000044,446.8532269168168,False,-446.8532269168168,13635.457976784774,A
2025-02-24,west-georgia_vs_queens (nc)_20250224,Team A,Team B,B,Team B,-383.0,0.79597577,0.7929606625258799,0.003015107474120038,0.000-0.005,Heavy Favorite (<-300),13635.457976784774,0.014562969099999781,198.5727531802622,True,51.84667184863242,13687.304648633406,B
2025-02-24,hampton_vs_stony brook_20250224,Team A,Team B,A,Team A,-420.0,0.8423548,0.8076923076923077,0.03466249230769225,0.030-0.035,Heavy Favorite (<-300),13687.304648633406,0.1802449599999999,2467.067678900741,True,587.3970664049385,14274.701715038345,A
2025-02-25,ball-state_vs_akron_20250225,Team A,Team B,B,Team B,-315.0,0.76585604,0.7590361445783133,0.006819895421686706,0.005-0.010,Heavy Favorite (<-300),14274.701715038345,0.028302565999999755,404.0106874201825,True,128.2573610857722,14402.959076124118,B
2025-02-25,alabama_vs_mississippi state_20250225,Team A,Team B,A,Team A,-411.0,0.8207188,0.8043052837573386,0.016413516242661408,0.015-0.020,Heavy Favorite (<-300),14402.959076124118,0.08387306799999959,1208.0203659929693,True,293.9222301686056,14696.881306292724,A
2025-02-25,oklahoma-state_vs_iowa state_20250225,Team A,Team B,B,Team B,-650.0,0.86693715,0.8666666666666667,0.00027048333333334895,0.000-0.005,Heavy Favorite (<-300),14696.881306292724,0.0020286249999997437,29.81446083997431,False,-29.81446083997431,14667.06684545275,A
2025-02-25,pittsburgh_vs_georgia tech_20250225,Team A,Team B,A,Team A,-410.0,0.81002855,0.803921568627451,0.0061069813725489475,0.005-0.010,Heavy Favorite (<-300),14667.06684545275,0.031145604999999806,456.8146704770645,False,-456.8146704770645,14210.252174975685,B
2025-02-25,louisiana-state_vs_tennessee_20250225,Team A,Team B,B,Team B,-600.0,0.86284913,0.8571428571428571,0.005706272857142869,0.005-0.010,Heavy Favorite (<-300),14210.252174975685,0.03994391000000012,567.6130339545347,True,94.60217232575582,14304.854347301442,B
2025-02-25,marshall_vs_old dominion_20250225,Team A,Team B,A,Team A,-500.0,0.8421683,0.8333333333333334,0.00883496666666661,0.005-0.010,Heavy Favorite (<-300),14304.854347301442,0.053009799999999704,758.2974679795757,True,151.6594935959151,14456.513840897356,A
2025-02-26,oklahoma_vs_kentucky_20250226,Team A,Team B,A,Team A,136.0,0.4574392,0.423728813559322,0.033710386440677975,0.030-0.035,Slight Underdog (+110 to +150),14456.513840897356,0.05849743529411773,845.6689829864105,False,-845.6689829864105,13610.844857910946,B
2025-02-26,oregon-state_vs_san francisco_20250226,Team A,Team B,B,Team B,145.0,0.451877,0.40816326530612246,0.043713734693877515,0.040-0.045,Slight Underdog (+110 to +150),13610.844857910946,0.07386113793103445,1005.3124894080714,True,1457.7031096417038,15068.54796755265,B
2025-02-26,southern-mississippi_vs_south alabama_20250226,Team A,Team B,B,Team B,-303.0,0.76945081,0.7518610421836228,0.017589767816377222,0.015-0.020,Heavy Favorite (<-300),15068.54796755265,0.07088676430000014,1068.1606081191508,True,352.5282535046702,15421.07622105732,B
2025-02-26,george-mason_vs_fordham_20250226,Team A,Team B,A,Team A,-850.0,0.9083334,0.8947368421052632,0.013596557894736794,0.010-0.015,Heavy Favorite (<-300),15421.07622105732,0.12916729999999976,1991.8987785681734,True,234.34103277272632,15655.417253830046,A
2025-02-26,florida-gulf-coast_vs_bellarmine_20250226,Team A,Team B,A,Team A,-968.0,0.9115289,0.9063670411985019,0.005161858801498109,0.005-0.010,Heavy Favorite (<-300),15655.417253830046,0.05512865199999963,863.0620497011865,True,89.15930265508125,15744.576556485128,A
2025-02-26,east-tennessee-state_vs_mercer_20250226,Team A,Team B,A,Team A,-410.0,0.82405305,0.803921568627451,0.020131481372548943,0.020-0.025,Heavy Favorite (<-300),15744.576556485128,0.1026705549999998,1616.5044132943137,True,394.26936909617405,16138.845925581301,A
2025-02-26,tulane_vs_charlotte_20250226,Team A,Team B,A,Team A,-338.0,0.7892796,0.771689497716895,0.01759010228310498,0.015-0.020,Heavy Favorite (<-300),16138.845925581301,0.07704464799999974,1243.4117034626415,True,367.87328504811876,16506.71921062942,A
2025-02-26,evansville_vs_drake_20250226,Team A,Team B,B,Team B,-425.0,0.81600818,0.8095238095238095,0.0064843704761904375,0.005-0.010,Heavy Favorite (<-300),16506.71921062942,0.03404294500000007,561.9373342179019,True,132.22054922774166,16638.939759857163,B
2025-02-27,oral-roberts_vs_south dakota state_20250227,Team A,Team B,B,Team B,-326.0,0.77959788,0.7652582159624414,0.014339664037558597,0.010-0.015,Heavy Favorite (<-300),16638.939759857163,0.061086968799999905,1016.4223939754725,True,311.78601042192406,16950.72577027909,B
2025-02-27,central-connecticut-state_vs_le moyne_20250227,Team A,Team B,A,Team A,-900.0,0.90187913,0.9,0.0018791299999999511,0.000-0.005,Heavy Favorite (<-300),16950.72577027909,0.018791300000000087,318.5261731670469,True,35.39179701856079,16986.11756729765,A
2025-02-27,green-bay_vs_detroit mercy_20250227,Team A,Team B,B,Team B,145.0,0.43474029999999997,0.40816326530612246,0.02657703469387751,0.025-0.030,Slight Underdog (+110 to +150),16986.11756729765,0.044906024137930996,762.779005486802,False,-762.779005486802,16223.338561810848,A
2025-02-27,tarleton-state_vs_abilene christian_20250227,Team A,Team B,B,Team B,105.0,0.50984493,0.4878048780487805,0.022040051951219497,0.020-0.025,Pick'em Underdog (+100 to +110),16223.338561810848,0.04303057761904751,698.0996292240883,False,-698.0996292240883,15525.238932586759,A
2025-02-27,saint-marys-ca_vs_loyola marymount_20250227,Team A,Team B,A,Team A,-1050.0,0.9185782,0.9130434782608695,0.005534721739130499,0.005-0.010,Heavy Favorite (<-300),15525.238932586759,0.06364930000000109,988.1705903919113,True,94.11148479922976,15619.35041738599,A
2025-02-27,sacramento-state_vs_montana_20250227,Team A,Team B,B,Team B,-380.0,0.82298698,0.7916666666666666,0.031320313333333405,0.030-0.035,Heavy Favorite (<-300),15619.35041738599,0.15033750399999998,2348.1741558511676,True,617.9405673292545,16237.290984715244,B
2025-02-28,cornell_vs_pennsylvania_20250228,Team A,Team B,A,Team A,-410.0,0.8404085,0.803921568627451,0.03648693137254899,0.035-0.040,Heavy Favorite (<-300),16237.290984715244,0.18608335000000004,3021.489501360612,True,736.948658868442,16974.239643583685,A
2025-03-01,tennessee-state_vs_southern indiana_20250301,Team A,Team B,A,Team A,-354.0,0.7846986,0.7797356828193832,0.00496291718061681,0.000-0.005,Heavy Favorite (<-300),16974.239643583685,0.022531644000000236,382.4575248199185,True,108.03884881918604,17082.27849240287,A
2025-03-01,george-washington_vs_la salle_20250301,Team A,Team B,A,Team A,-475.0,0.84351933,0.8260869565217391,0.017432373478260876,0.015-0.020,Heavy Favorite (<-300),17082.27849240287,0.10023614750000003,1712.2617866005723,True,360.47616560012045,17442.754658002992,A
2025-03-01,st-thomas-mn_vs_kansas city_20250301,Team A,Team B,A,Team A,-442.0,0.820584,0.8154981549815498,0.005085845018450219,0.005-0.010,Heavy Favorite (<-300),17442.754658002992,0.027565280000000157,480.81441611915943,True,108.78154210840715,17551.5362001114,A
2025-03-01,vanderbilt_vs_missouri_20250301,Team A,Team B,A,Team A,120.0,0.48161298,0.45454545454545453,0.027067525454545494,0.025-0.030,Slight Underdog (+110 to +150),17551.5362001114,0.049623796666666734,870.9738635819687,True,1045.1686362983626,18596.704836409765,A
2025-03-01,florida_vs_texas a&m_20250301,Team A,Team B,A,Team A,-440.0,0.8235385,0.8148148148148148,0.008723685185185182,0.005-0.010,Heavy Favorite (<-300),18596.704836409765,0.04710789999999981,876.051711763104,True,199.10266176434183,18795.807498174105,A
2025-03-01,radford_vs_charleston southern_20250301,Team A,Team B,A,Team A,-500.0,0.8363464,0.8333333333333334,0.003013066666666675,0.000-0.005,Heavy Favorite (<-300),18795.807498174105,0.018078400000000053,339.7981262749917,True,67.95962525499833,18863.767123429105,A
2025-03-01,georgia-tech_vs_nc state_20250301,Team A,Team B,B,Team B,140.0,0.4168273,0.4166666666666667,0.00016063333333332652,0.000-0.005,Slight Underdog (+110 to +150),18863.767123429105,0.0002753714285714486,5.194542501017799,False,-5.194542501017799,18858.57258092809,A
2025-03-01,denver_vs_south dakota state_20250301,Team A,Team B,B,Team B,-375.0,0.79320756,0.7894736842105263,0.0037338757894737062,0.000-0.005,Heavy Favorite (<-300),18858.57258092809,0.01773590999999995,334.47394602380734,False,-334.47394602380734,18524.09863490428,A
2025-03-01,cal-poly_vs_cal state bakersfield_20250301,Team A,Team B,B,Team B,149.0,0.417312,0.40160642570281124,0.015705574297188774,0.015-0.020,Slight Underdog (+110 to +150),18524.09863490428,0.02624622818791958,486.1877197472273,False,-486.1877197472273,18037.910915157052,A
2025-03-01,boston-university_vs_lafayette_20250301,Team A,Team B,B,Team B,130.0,0.45533520000000005,0.43478260869565216,0.02055259130434789,0.020-0.025,Slight Underdog (+110 to +150),18037.910915157052,0.036362276923076996,655.8995118107339,False,-655.8995118107339,17382.011403346318,A
