date,game_id,team_a,team_b,chosen_side,chosen_team,chosen_odds,our_prob,implied_prob,edge,edge_bucket,zone,bet_amount,bet_won,profit,actual_winner
2025-02-11,miami-fl_vs_syracuse_20250211,Team A,Team B,B,Team B,120.0,0.4695243,0.45454545454545453,0.014978845454545475,0.010-0.015,Slight Underdog (+110 to +150),100,False,-100.0,A
2025-02-22,miami-fl_vs_virginia tech_20250222,Team A,Team B,B,Team B,114.0,0.4794545,0.4672897196261682,0.012164780373831785,0.010-0.015,Slight Underdog (+110 to +150),100,True,113.99999999999997,B
2025-01-21,miami-oh_vs_bowling green_20250121,Team A,Team B,A,Team A,-514.0,0.8436705,0.8371335504885994,0.006536949511400603,0.005-0.010,Heavy Favorite (<-300),100,True,19.455252918287936,A
2025-01-28,miami-oh_vs_eastern michigan_20250128,Team A,Team B,A,Team A,-470.0,0.83551234,0.8245614035087719,0.010950936491228025,0.010-0.015,Heavy Favorite (<-300),100,True,21.27659574468086,A
2025-03-07,miami-oh_vs_ball state_20250307,Team A,Team B,A,Team A,-536.0,0.8577038,0.8427672955974843,0.014936504402515705,0.010-0.015,Heavy Favorite (<-300),100,True,18.656716417910445,A
2025-01-27,michigan_vs_penn state_20250127,Team A,Team B,A,Team A,-410.0,0.81758875,0.803921568627451,0.013667181372548964,0.010-0.015,Heavy Favorite (<-300),100,True,24.390243902439025,A
2025-02-05,michigan_vs_oregon_20250205,Team A,Team B,A,Team A,-345.0,0.78888893,0.7752808988764045,0.013608031123595543,0.010-0.015,Heavy Favorite (<-300),100,True,28.985507246376805,A
2024-12-17,michigan-state_vs_oakland_20241217,Team A,Team B,A,Team A,-1800.0,0.9494661,0.9473684210526315,0.002097678947368453,0.000-0.005,Heavy Favorite (<-300),100,True,5.555555555555558,A
2025-02-08,michigan-state_vs_oregon_20250208,Team A,Team B,A,Team A,-422.0,0.8274257,0.8084291187739464,0.018996581226053633,0.015-0.020,Heavy Favorite (<-300),100,True,23.696682464454977,A
2025-03-09,michigan-state_vs_michigan_20250309,Team A,Team B,A,Team A,-360.0,0.784795,0.782608695652174,0.0021863043478260735,0.000-0.005,Heavy Favorite (<-300),100,True,27.777777777777768,A
2025-01-09,middle-tennessee_vs_kennesaw state_20250109,Team A,Team B,A,Team A,-450.0,0.8197154,0.8181818181818182,0.0015335818181817507,0.000-0.005,Heavy Favorite (<-300),100,True,22.222222222222232,A
2025-01-19,milwaukee_vs_robert morris_20250119,Team A,Team B,A,Team A,-450.0,0.8359534,0.8181818181818182,0.017771581818181725,0.015-0.020,Heavy Favorite (<-300),100,False,-100.0,B
2025-03-01,milwaukee_vs_detroit mercy_20250301,Team A,Team B,A,Team A,-2300.0,0.9618285,0.9583333333333334,0.003495166666666605,0.000-0.005,Heavy Favorite (<-300),100,True,4.347826086956519,A
2024-11-19,minnesota_vs_cleveland state_20241119,Team A,Team B,A,Team A,-1100.0,0.92044044,0.9166666666666666,0.0037737733333333967,0.000-0.005,Heavy Favorite (<-300),100,True,9.090909090909083,A
2024-11-21,mississippi_vs_oral roberts_20241121,Team A,Team B,A,Team A,-2700.0,0.9720988,0.9642857142857143,0.007813085714285739,0.005-0.010,Heavy Favorite (<-300),100,True,3.703703703703698,A
2024-11-28,mississippi_vs_brigham young_20241128,Team A,Team B,A,Team A,121.0,0.49006,0.45248868778280543,0.037571312217194563,0.035-0.040,Slight Underdog (+110 to +150),100,True,121.0,A
2024-11-29,mississippi_vs_purdue_20241129,Team A,Team B,A,Team A,135.0,0.46077105,0.425531914893617,0.03523913510638299,0.035-0.040,Slight Underdog (+110 to +150),100,False,-100.0,B
2025-01-08,mississippi_vs_arkansas_20250108,Team A,Team B,A,Team A,148.0,0.44977134,0.4032258064516129,0.04654553354838714,0.045-0.050,Slight Underdog (+110 to +150),100,True,148.0,A
2025-01-25,mississippi_vs_missouri_20250125,Team A,Team B,A,Team A,142.0,0.42417908,0.4132231404958678,0.010955939504132206,0.010-0.015,Slight Underdog (+110 to +150),100,False,-100.0,B
2025-02-22,mississippi_vs_vanderbilt_20250222,Team A,Team B,A,Team A,105.0,0.5211081,0.4878048780487805,0.033303221951219486,0.030-0.035,Pick'em Underdog (+100 to +110),100,False,-100.0,B
2025-03-01,mississippi_vs_oklahoma_20250301,Team A,Team B,A,Team A,-340.0,0.773011,0.7727272727272727,0.0002837272727272966,0.000-0.005,Heavy Favorite (<-300),100,True,29.41176470588236,A
2025-03-21,mississippi_vs_north carolina_20250321,Team A,Team B,A,Team A,105.0,0.5336786,0.4878048780487805,0.045873721951219526,0.045-0.050,Pick'em Underdog (+100 to +110),100,True,104.99999999999999,A
2024-11-28,mississippi-state_vs_unlv_20241128,Team A,Team B,A,Team A,-400.0,0.8204456,0.8,0.020445599999999953,0.020-0.025,Heavy Favorite (<-300),100,True,25.0,A
2025-03-04,mississippi-state_vs_texas_20250304,Team A,Team B,A,Team A,-311.0,0.7603064,0.7566909975669099,0.003615402433090109,0.000-0.005,Heavy Favorite (<-300),100,False,-100.0,B
2024-12-17,missouri_vs_jacksonville state_20241217,Team A,Team B,A,Team A,-1800.0,0.9480621,0.9473684210526315,0.0006936789473684923,0.000-0.005,Heavy Favorite (<-300),100,True,5.555555555555558,A
2025-02-12,missouri_vs_oklahoma_20250212,Team A,Team B,A,Team A,-500.0,0.8582099,0.8333333333333334,0.0248765666666666,0.020-0.025,Heavy Favorite (<-300),100,True,19.999999999999996,A
2024-12-21,missouri-kansas-city_vs_east tennessee state_20241221,Team A,Team B,A,Team A,120.0,0.46678084,0.45454545454545453,0.012235385454545444,0.010-0.015,Slight Underdog (+110 to +150),100,True,120.00000000000001,A
2025-01-04,missouri-kansas-city_vs_oral roberts_20250104,Team A,Team B,A,Team A,-372.0,0.7958907,0.788135593220339,0.0077551067796609585,0.005-0.010,Heavy Favorite (<-300),100,True,26.881720430107524,A
2025-02-19,missouri-kansas-city_vs_omaha_20250219,Team A,Team B,B,Team B,130.0,0.47217643,0.43478260869565216,0.03739382130434782,0.035-0.040,Slight Underdog (+110 to +150),100,True,129.99999999999997,B
2024-11-16,missouri-state_vs_tulsa_20241116,Team A,Team B,A,Team A,150.0,0.4207747,0.4,0.02077469999999998,0.020-0.025,Slight Underdog (+110 to +150),100,True,150.0,A
2024-11-26,missouri-state_vs_south dakota state_20241126,Team A,Team B,A,Team A,130.0,0.44451612,0.43478260869565216,0.009733511304347853,0.005-0.010,Slight Underdog (+110 to +150),100,False,-100.0,B
2025-01-07,missouri-state_vs_illinoisâchicago_20250107,Team A,Team B,B,Team B,124.0,0.45247309999999996,0.44642857142857145,0.006044528571428509,0.005-0.010,Slight Underdog (+110 to +150),100,True,124.00000000000003,B
2025-01-25,missouri-state_vs_drake_20250125,Team A,Team B,B,Team B,-410.0,0.81642063,0.803921568627451,0.01249906137254897,0.010-0.015,Heavy Favorite (<-300),100,True,24.390243902439025,B
2025-01-11,montana_vs_northern colorado_20250111,Team A,Team B,B,Team B,130.0,0.44098170000000003,0.43478260869565216,0.00619909130434787,0.005-0.010,Slight Underdog (+110 to +150),100,True,129.99999999999997,B
2024-12-07,montana-state_vs_kansas city_20241207,Team A,Team B,A,Team A,-395.0,0.8181156,0.797979797979798,0.020135802020202043,0.020-0.025,Heavy Favorite (<-300),100,True,25.31645569620253,A
2025-02-01,montana-state_vs_portland state_20250201,Team A,Team B,B,Team B,145.0,0.4219594,0.40816326530612246,0.013796134693877526,0.010-0.015,Slight Underdog (+110 to +150),100,False,-100.0,A
2025-02-13,montana-state_vs_weber state_20250213,Team A,Team B,A,Team A,-385.0,0.8277333,0.7938144329896907,0.03391886701030933,0.030-0.035,Heavy Favorite (<-300),100,True,25.974025974025984,A
2025-01-16,morehead-state_vs_western illinois_20250116,Team A,Team B,A,Team A,-400.0,0.8187292,0.8,0.0187292,0.015-0.020,Heavy Favorite (<-300),100,True,25.0,A
2025-01-28,morehead-state_vs_southern indiana_20250128,Team A,Team B,A,Team A,-330.0,0.76951545,0.7674418604651163,0.0020735895348836797,0.000-0.005,Heavy Favorite (<-300),100,True,30.303030303030297,A
2025-02-01,morgan-state_vs_maryland eastern shore_20250201,Team A,Team B,A,Team A,-421.0,0.81991184,0.8080614203454894,0.011850419654510502,0.010-0.015,Heavy Favorite (<-300),100,True,23.752969121140133,A
2025-01-18,mount-st-marys_vs_quinnipiac_20250118,Team A,Team B,A,Team A,142.0,0.4162014,0.4132231404958678,0.002978259504132219,0.000-0.005,Slight Underdog (+110 to +150),100,False,-100.0,B
2024-12-22,murray-state_vs_nebraska_20241222,Team A,Team B,B,Team B,-380.0,0.7924705,0.7916666666666666,0.000803833333333337,0.000-0.005,Heavy Favorite (<-300),100,True,26.315789473684205,B
2025-01-11,murray-state_vs_valparaiso_20250111,Team A,Team B,A,Team A,-330.0,0.7758631,0.7674418604651163,0.008421239534883718,0.005-0.010,Heavy Favorite (<-300),100,True,30.303030303030297,A
2025-01-16,nebraska_vs_rutgers_20250116,Team A,Team B,A,Team A,-425.0,0.83233833,0.8095238095238095,0.02281452047619048,0.020-0.025,Heavy Favorite (<-300),100,False,-100.0,B
2025-03-01,nebraska-omaha_vs_oral roberts_20250301,Team A,Team B,A,Team A,-550.0,0.86359406,0.8461538461538461,0.017440213846153907,0.015-0.020,Heavy Favorite (<-300),100,True,18.181818181818187,A
2024-11-21,nevada_vs_vanderbilt_20241121,Team A,Team B,B,Team B,124.0,0.44917065,0.44642857142857145,0.0027420785714285523,0.000-0.005,Slight Underdog (+110 to +150),100,True,124.00000000000003,B
2024-12-31,nevada_vs_utah state_20241231,Team A,Team B,B,Team B,142.0,0.45856470000000005,0.4132231404958678,0.04534155950413227,0.045-0.050,Slight Underdog (+110 to +150),100,True,142.0,B
2025-01-25,nevada_vs_san diego state_20250125,Team A,Team B,B,Team B,124.0,0.4629331,0.44642857142857145,0.016504528571428534,0.015-0.020,Slight Underdog (+110 to +150),100,True,124.00000000000003,B
2024-11-14,nevada-las-vegas_vs_omaha_20241114,Team A,Team B,A,Team A,-1849.0,0.9499025,0.9486916367367881,0.0012108632632118477,0.000-0.005,Heavy Favorite (<-300),100,True,5.408328826392639,A
2024-12-21,nevada-las-vegas_vs_uc riverside_20241221,Team A,Team B,A,Team A,-430.0,0.8183926,0.8113207547169812,0.007071845283018852,0.005-0.010,Heavy Favorite (<-300),100,True,23.25581395348837,A
2025-01-21,nevada-las-vegas_vs_wyoming_20250121,Team A,Team B,A,Team A,-404.0,0.82408,0.8015873015873016,0.02249269841269841,0.020-0.025,Heavy Favorite (<-300),100,False,-100.0,B
2025-03-13,nevada-las-vegas_vs_utah state_20250313,Team A,Team B,B,Team B,-400.0,0.80235294,0.8,0.00235293999999997,0.000-0.005,Heavy Favorite (<-300),100,True,25.0,B
2025-01-09,new-hampshire_vs_albany (ny)_20250109,Team A,Team B,B,Team B,-650.0,0.87997616,0.8666666666666667,0.013309493333333311,0.010-0.015,Heavy Favorite (<-300),100,True,15.384615384615374,B
2024-12-07,new-mexico_vs_new mexico state_20241207,Team A,Team B,A,Team A,-2400.0,0.96339434,0.96,0.003394340000000051,0.000-0.005,Heavy Favorite (<-300),100,False,-100.0,B
2025-02-05,new-mexico_vs_colorado state_20250205,Team A,Team B,A,Team A,-395.0,0.8009848,0.797979797979798,0.003005002020202041,0.000-0.005,Heavy Favorite (<-300),100,True,25.31645569620253,A
2025-02-08,new-mexico-state_vs_utep_20250208,Team A,Team B,B,Team B,100.0,0.50454488,0.5,0.004544879999999973,0.000-0.005,Pick'em Underdog (+100 to +110),100,True,100.0,B
2025-02-13,new-mexico-state_vs_liberty_20250213,Team A,Team B,A,Team A,135.0,0.4510819,0.425531914893617,0.025549985106382955,0.025-0.030,Slight Underdog (+110 to +150),100,False,-100.0,B
2025-02-03,new-orleans_vs_stephen f. austin_20250203,Team A,Team B,B,Team B,-365.0,0.79088567,0.7849462365591398,0.005939433440860231,0.005-0.010,Heavy Favorite (<-300),100,True,27.397260273972602,B
2024-12-06,niagara_vs_siena_20241206,Team A,Team B,B,Team B,120.0,0.48459450000000004,0.45454545454545453,0.03004904545454551,0.030-0.035,Slight Underdog (+110 to +150),100,False,-100.0,A
2024-12-14,niagara_vs_saint francis (pa)_20241214,Team A,Team B,B,Team B,150.0,0.44595975,0.4,0.045959749999999966,0.045-0.050,Slight Underdog (+110 to +150),100,False,-100.0,A
2025-01-10,niagara_vs_saint peter's_20250110,Team A,Team B,B,Team B,103.0,0.5291874,0.49261083743842365,0.03657656256157632,0.035-0.040,Pick'em Underdog (+100 to +110),100,False,-100.0,A
2025-01-25,niagara_vs_sacred heart_20250125,Team A,Team B,B,Team B,107.0,0.51687232,0.4830917874396135,0.033780532560386545,0.030-0.035,Pick'em Underdog (+100 to +110),100,True,107.00000000000003,B
2025-02-12,niagara_vs_canisius_20250212,Team A,Team B,A,Team A,-440.0,0.82814366,0.8148148148148148,0.013328845185185179,0.010-0.015,Heavy Favorite (<-300),100,True,22.72727272727273,A
2025-02-14,niagara_vs_mount st. mary's_20250214,Team A,Team B,B,Team B,104.0,0.4983282,0.49019607843137253,0.00813212156862747,0.005-0.010,Pick'em Underdog (+100 to +110),100,True,104.0,B
2025-01-18,njit_vs_new hampshire_20250118,Team A,Team B,B,Team B,142.0,0.43396480000000004,0.4132231404958678,0.02074165950413226,0.020-0.025,Slight Underdog (+110 to +150),100,False,-100.0,A
2025-02-03,norfolk-state_vs_north carolina central_20250203,Team A,Team B,A,Team A,-485.0,0.8462615,0.8290598290598291,0.017201670940170888,0.015-0.020,Heavy Favorite (<-300),100,True,20.618556701030922,A
2025-02-17,norfolk-state_vs_delaware state_20250217,Team A,Team B,A,Team A,-380.0,0.7948224,0.7916666666666666,0.0031557333333334103,0.000-0.005,Heavy Favorite (<-300),100,True,26.315789473684205,A
2025-01-25,north-alabama_vs_austin peay_20250125,Team A,Team B,A,Team A,-900.0,0.9117657,0.9,0.01176569999999999,0.010-0.015,Heavy Favorite (<-300),100,True,11.111111111111116,A
2025-02-13,north-alabama_vs_north florida_20250213,Team A,Team B,A,Team A,-520.0,0.84976584,0.8387096774193549,0.011056162580645124,0.010-0.015,Heavy Favorite (<-300),100,True,19.23076923076923,A
2025-03-03,north-alabama_vs_austin peay_20250303,Team A,Team B,A,Team A,-850.0,0.9013176,0.8947368421052632,0.006580757894736888,0.005-0.010,Heavy Favorite (<-300),100,True,11.764705882352944,A
2025-01-25,north-carolina_vs_boston college_20250125,Team A,Team B,A,Team A,-2400.0,0.9694052,0.96,0.009405200000000002,0.005-0.010,Heavy Favorite (<-300),100,True,4.166666666666674,A
2024-12-05,north-carolina-central_vs_radford_20241205,Team A,Team B,A,Team A,130.0,0.448609,0.43478260869565216,0.013826391304347818,0.010-0.015,Slight Underdog (+110 to +150),100,False,-100.0,B
2025-02-17,north-carolina-central_vs_morgan state_20250217,Team A,Team B,A,Team A,-470.0,0.834356,0.8245614035087719,0.009794596491228047,0.005-0.010,Heavy Favorite (<-300),100,False,-100.0,B
2025-01-15,north-carolina-greensboro_vs_the citadel_20250115,Team A,Team B,A,Team A,-1600.0,0.9446637,0.9411764705882353,0.003487229411764714,0.000-0.005,Heavy Favorite (<-300),100,True,6.25,A
2025-01-22,north-carolina-greensboro_vs_mercer_20250122,Team A,Team B,A,Team A,-405.0,0.8180696,0.801980198019802,0.016089401980197926,0.015-0.020,Heavy Favorite (<-300),100,False,-100.0,B
2025-02-12,north-carolina-greensboro_vs_vmi_20250212,Team A,Team B,A,Team A,-500.0,0.8460014,0.8333333333333334,0.012668066666666644,0.010-0.015,Heavy Favorite (<-300),100,True,19.999999999999996,A
2024-11-18,north-carolina-state_vs_colgate_20241118,Team A,Team B,A,Team A,-1000.0,0.9095464,0.9090909090909091,0.0004554909090909165,0.000-0.005,Heavy Favorite (<-300),100,True,10.000000000000009,A
2024-12-04,north-carolina-state_vs_texas_20241204,Team A,Team B,A,Team A,120.0,0.46560326,0.45454545454545453,0.011057805454545488,0.010-0.015,Slight Underdog (+110 to +150),100,False,-100.0,B
2025-01-25,north-carolina-state_vs_smu_20250125,Team A,Team B,A,Team A,130.0,0.44906846,0.43478260869565216,0.01428585130434784,0.010-0.015,Slight Underdog (+110 to +150),100,False,-100.0,B
2025-02-12,north-carolina-state_vs_louisville_20250212,Team A,Team B,B,Team B,-368.0,0.79012012,0.7863247863247863,0.0037953336752136746,0.000-0.005,Heavy Favorite (<-300),100,True,27.173913043478272,B
2025-02-15,north-carolina-state_vs_boston college_20250215,Team A,Team B,A,Team A,-410.0,0.81793994,0.803921568627451,0.014018371372549021,0.010-0.015,Heavy Favorite (<-300),100,True,24.390243902439025,A
2025-02-22,north-carolina-state_vs_wake forest_20250222,Team A,Team B,A,Team A,150.0,0.40873173,0.4,0.008731729999999993,0.005-0.010,Slight Underdog (+110 to +150),100,True,150.0,A
2025-03-05,north-carolina-state_vs_pittsburgh_20250305,Team A,Team B,A,Team A,133.0,0.4297514,0.4291845493562232,0.0005668506437768173,0.000-0.005,Slight Underdog (+110 to +150),100,True,133.0,A
2024-11-27,north-carolina-wilmington_vs_colgate_20241127,Team A,Team B,A,Team A,-380.0,0.793819,0.7916666666666666,0.0021523333333334227,0.000-0.005,Heavy Favorite (<-300),100,False,-100.0,B
2025-02-01,north-carolina-wilmington_vs_stony brook_20250201,Team A,Team B,A,Team A,-2100.0,0.9612311,0.9545454545454546,0.006685645454545419,0.005-0.010,Heavy Favorite (<-300),100,True,4.761904761904767,A
2025-01-18,north-dakota_vs_kansas city_20250118,Team A,Team B,B,Team B,126.0,0.44751096,0.4424778761061947,0.005033083893805301,0.005-0.010,Slight Underdog (+110 to +150),100,False,-100.0,A
2025-02-13,north-dakota_vs_denver_20250213,Team A,Team B,A,Team A,-421.0,0.8412268,0.8080614203454894,0.03316537965451061,0.030-0.035,Heavy Favorite (<-300),100,False,-100.0,B
2025-03-07,north-dakota_vs_south dakota state_20250307,Team A,Team B,B,Team B,-380.0,0.79294027,0.7916666666666666,0.001273603333333373,0.000-0.005,Heavy Favorite (<-300),100,False,-100.0,A
2025-03-08,north-dakota_vs_st. thomas_20250308,Team A,Team B,B,Team B,-375.0,0.79824385,0.7894736842105263,0.00877016578947365,0.005-0.010,Heavy Favorite (<-300),100,True,26.66666666666666,B
2024-11-27,north-dakota-state_vs_west georgia_20241127,Team A,Team B,A,Team A,-418.0,0.8155871,0.806949806949807,0.008637293050193007,0.005-0.010,Heavy Favorite (<-300),100,True,23.923444976076546,A
2024-12-23,north-dakota-state_vs_cal state bakersfield_20241223,Team A,Team B,A,Team A,-500.0,0.84057796,0.8333333333333334,0.007244626666666587,0.005-0.010,Heavy Favorite (<-300),100,True,19.999999999999996,A
2025-01-16,north-dakota-state_vs_kansas city_20250116,Team A,Team B,A,Team A,-444.0,0.8416464,0.8161764705882353,0.025469929411764736,0.025-0.030,Heavy Favorite (<-300),100,True,22.522522522522515,A
2024-12-08,northeastern_vs_colgate_20241208,Team A,Team B,A,Team A,-389.0,0.82635456,0.7955010224948875,0.03085353750511244,0.030-0.035,Heavy Favorite (<-300),100,True,25.70694087403598,A
2024-11-14,northern-colorado_vs_south dakota state_20241114,Team A,Team B,A,Team A,140.0,0.46011558,0.4166666666666667,0.04344891333333334,0.040-0.045,Slight Underdog (+110 to +150),100,True,140.0,A
2025-02-20,northern-colorado_vs_eastern washington_20250220,Team A,Team B,A,Team A,-450.0,0.83253604,0.8181818181818182,0.0143542218181818,0.010-0.015,Heavy Favorite (<-300),100,True,22.222222222222232,A
2025-02-22,northern-colorado_vs_idaho_20250222,Team A,Team B,A,Team A,-470.0,0.84059376,0.8245614035087719,0.016032356491228028,0.015-0.020,Heavy Favorite (<-300),100,True,21.27659574468086,A
2024-12-07,northern-iowa_vs_northern illinois_20241207,Team A,Team B,A,Team A,-2000.0,0.9621815,0.9523809523809523,0.009800547619047695,0.005-0.010,Heavy Favorite (<-300),100,True,5.000000000000004,A
2025-02-11,northern-iowa_vs_indiana state_20250211,Team A,Team B,A,Team A,-370.0,0.81661516,0.7872340425531915,0.02938111744680849,0.025-0.030,Heavy Favorite (<-300),100,True,27.027027027027017,A
2025-03-07,northern-iowa_vs_valparaiso_20250307,Team A,Team B,A,Team A,-440.0,0.8148954,0.8148148148148148,8.058518518527791e-05,0.000-0.005,Heavy Favorite (<-300),100,False,-100.0,B
2025-01-04,northern-kentucky_vs_green bay_20250104,Team A,Team B,A,Team A,-913.0,0.91329515,0.9012833168805529,0.01201183311944709,0.010-0.015,Heavy Favorite (<-300),100,True,10.952902519167584,A
2025-01-18,northern-kentucky_vs_wright state_20250118,Team A,Team B,B,Team B,105.0,0.4963493,0.4878048780487805,0.008544421951219516,0.005-0.010,Pick'em Underdog (+100 to +110),100,True,104.99999999999999,B
2025-02-23,northern-kentucky_vs_iu indy_20250223,Team A,Team B,A,Team A,-425.0,0.84556836,0.8095238095238095,0.036044550476190484,0.035-0.040,Heavy Favorite (<-300),100,True,23.529411764705888,A
2025-03-01,northern-kentucky_vs_youngstown state_20250301,Team A,Team B,B,Team B,130.0,0.45046335000000004,0.43478260869565216,0.01568074130434788,0.015-0.020,Slight Underdog (+110 to +150),100,False,-100.0,A
2025-03-03,north-texas_vs_wichita state_20250303,Team A,Team B,A,Team A,-315.0,0.76207155,0.7590361445783133,0.0030354054216867876,0.000-0.005,Heavy Favorite (<-300),100,True,31.746031746031743,A
2025-03-06,north-texas_vs_charlotte_20250306,Team A,Team B,A,Team A,-1250.0,0.92782575,0.9259259259259259,0.0018998240740740746,0.000-0.005,Heavy Favorite (<-300),100,True,8.000000000000007,A
2025-03-19,north-texas_vs_furman_20250319,Team A,Team B,A,Team A,-412.0,0.8309305,0.8046875,0.026243000000000016,0.025-0.030,Heavy Favorite (<-300),100,True,24.271844660194162,A
2024-11-22,northwestern_vs_pepperdine_20241122,Team A,Team B,A,Team A,-2200.0,0.96506464,0.9565217391304348,0.008542900869565218,0.005-0.010,Heavy Favorite (<-300),100,True,4.545454545454541,A
2025-01-16,northwestern_vs_maryland_20250116,Team A,Team B,A,Team A,120.0,0.45553303,0.45454545454545453,0.0009875754545454751,0.000-0.005,Slight Underdog (+110 to +150),100,True,120.00000000000001,A
2025-01-29,northwestern_vs_rutgers_20250129,Team A,Team B,A,Team A,-480.0,0.83291614,0.8275862068965517,0.005329933103448314,0.005-0.010,Heavy Favorite (<-300),100,False,-100.0,B
2025-01-06,northwestern-state_vs_mcneese state_20250106,Team A,Team B,B,Team B,-650.0,0.88417044,0.8666666666666667,0.017503773333333306,0.015-0.020,Heavy Favorite (<-300),100,True,15.384615384615374,B
2025-01-20,northwestern-state_vs_new orleans_20250120,Team A,Team B,A,Team A,-455.0,0.8304419,0.8198198198198198,0.010622080180180182,0.010-0.015,Heavy Favorite (<-300),100,True,21.97802197802199,A
2025-03-03,northwestern-state_vs_incarnate word_20250303,Team A,Team B,B,Team B,140.0,0.4221494,0.4166666666666667,0.005482733333333323,0.005-0.010,Slight Underdog (+110 to +150),100,False,-100.0,A
2024-11-19,notre-dame_vs_north dakota_20241119,Team A,Team B,A,Team A,-2300.0,0.97002494,0.9583333333333334,0.011691606666666576,0.010-0.015,Heavy Favorite (<-300),100,True,4.347826086956519,A
2024-11-22,notre-dame_vs_elon_20241122,Team A,Team B,A,Team A,-1600.0,0.9419484,0.9411764705882353,0.000771929411764738,0.000-0.005,Heavy Favorite (<-300),100,False,-100.0,B
2024-12-11,notre-dame_vs_dartmouth_20241211,Team A,Team B,A,Team A,-1800.0,0.96088415,0.9473684210526315,0.013515728947368522,0.010-0.015,Heavy Favorite (<-300),100,True,5.555555555555558,A
2025-01-15,oakland_vs_iu indy_20250115,Team A,Team B,A,Team A,-460.0,0.8284549,0.8214285714285714,0.007026328571428597,0.005-0.010,Heavy Favorite (<-300),100,True,21.739130434782616,A
2025-02-23,oakland_vs_cleveland state_20250223,Team A,Team B,B,Team B,130.0,0.45282619999999996,0.43478260869565216,0.018043591304347795,0.015-0.020,Slight Underdog (+110 to +150),100,False,-100.0,A
2025-01-14,ohio_vs_ball state_20250114,Team A,Team B,A,Team A,-490.0,0.85136634,0.8305084745762712,0.020857865423728805,0.020-0.025,Heavy Favorite (<-300),100,True,20.408163265306122,A
2024-12-29,ohio-state_vs_indiana state_20241229,Team A,Team B,A,Team A,-2500.0,0.9691023,0.9615384615384616,0.007563838461538408,0.005-0.010,Heavy Favorite (<-300),100,True,4.0000000000000036,A
2025-01-17,ohio-state_vs_indiana_20250117,Team A,Team B,A,Team A,-345.0,0.7826508,0.7752808988764045,0.007369901123595479,0.005-0.010,Heavy Favorite (<-300),100,False,-100.0,B
2025-01-18,oklahoma_vs_south carolina_20250118,Team A,Team B,A,Team A,-326.0,0.786585,0.7652582159624414,0.02132678403755861,0.020-0.025,Heavy Favorite (<-300),100,True,30.67484662576687,A
2025-02-26,oklahoma_vs_kentucky_20250226,Team A,Team B,A,Team A,136.0,0.4574392,0.423728813559322,0.033710386440677975,0.030-0.035,Slight Underdog (+110 to +150),100,False,-100.0,B
2025-02-25,oklahoma-state_vs_iowa state_20250225,Team A,Team B,B,Team B,-650.0,0.86693715,0.8666666666666667,0.00027048333333334895,0.000-0.005,Heavy Favorite (<-300),100,False,-100.0,A
2025-03-08,oklahoma-state_vs_cincinnati_20250308,Team A,Team B,A,Team A,145.0,0.41807345,0.40816326530612246,0.009910184693877555,0.005-0.010,Slight Underdog (+110 to +150),100,True,145.00000000000003,A
2025-01-02,old-dominion_vs_arkansas state_20250102,Team A,Team B,B,Team B,-715.0,0.87942918,0.8773006134969326,0.002128566503067475,0.000-0.005,Heavy Favorite (<-300),100,True,13.98601398601398,B
2025-02-22,old-dominion_vs_georgia state_20250222,Team A,Team B,B,Team B,122.0,0.4768205,0.45045045045045046,0.026370049549549524,0.025-0.030,Slight Underdog (+110 to +150),100,True,121.99999999999997,B
2025-02-22,oral-roberts_vs_st. thomas_20250222,Team A,Team B,B,Team B,-410.0,0.8069816,0.803921568627451,0.0030600313725489547,0.000-0.005,Heavy Favorite (<-300),100,False,-100.0,A
2025-02-27,oral-roberts_vs_south dakota state_20250227,Team A,Team B,B,Team B,-326.0,0.77959788,0.7652582159624414,0.014339664037558597,0.010-0.015,Heavy Favorite (<-300),100,True,30.67484662576687,B
2025-02-02,oregon_vs_nebraska_20250202,Team A,Team B,A,Team A,-305.0,0.76955795,0.7530864197530864,0.016471530246913613,0.015-0.020,Heavy Favorite (<-300),100,False,-100.0,B
2025-02-11,oregon_vs_northwestern_20250211,Team A,Team B,A,Team A,-475.0,0.835518,0.8260869565217391,0.009431043478260848,0.005-0.010,Heavy Favorite (<-300),100,True,21.052631578947366,A
2025-02-16,oregon_vs_rutgers_20250216,Team A,Team B,A,Team A,-383.0,0.8018961,0.7929606625258799,0.008935437474120067,0.005-0.010,Heavy Favorite (<-300),100,True,26.10966057441253,A
2025-03-01,oregon_vs_southern california_20250301,Team A,Team B,A,Team A,-330.0,0.7779813,0.7674418604651163,0.010539439534883677,0.010-0.015,Heavy Favorite (<-300),100,True,30.303030303030297,A
2024-11-15,oregon-state_vs_cal state fullerton_20241115,Team A,Team B,A,Team A,-900.0,0.9058749,0.9,0.005874900000000016,0.005-0.010,Heavy Favorite (<-300),100,True,11.111111111111116,A
2024-12-30,oregon-state_vs_portland_20241230,Team A,Team B,A,Team A,-2400.0,0.9719231,0.96,0.011923100000000075,0.010-0.015,Heavy Favorite (<-300),100,True,4.166666666666674,A
2025-01-04,oregon-state_vs_san diego_20250104,Team A,Team B,A,Team A,-1650.0,0.9471515,0.9428571428571428,0.004294357142857197,0.000-0.005,Heavy Favorite (<-300),100,True,6.060606060606055,A
