date,game_id,team_a,team_b,chosen_side,chosen_team,chosen_odds,our_prob,implied_prob,edge,edge_bucket,odds_bucket,zone,flat_bet_amount,flat_profit,kelly_bet_amount,kelly_profit,bet_won,actual_winner,year
2024-12-06,niagara_vs_siena_20241206,Team A,Team B,B,,120.0,0.48459450000000004,0.45454545454545453,0.03004904545454551,0.030-0.035,Slight Underdog,slight_underdog,100,-100.0,4301.697656901115,-4301.697656901115,False,A,2025
2025-01-10,niagara_vs_saint peter's_20250110,Team A,Team B,B,,103.0,0.5291874,0.49261083743842365,0.03657656256157632,0.035-0.040,Pickem Underdog,pickem_underdog,100,-100.0,5318.877064158536,-5318.877064158536,False,A,2025
2025-01-25,niagara_vs_sacred heart_20250125,Team A,Team B,B,,107.0,0.51687232,0.4830917874396135,0.033780532560386545,0.030-0.035,Pickem Underdog,pickem_underdog,100,107.00000000000003,4474.22892406041,4787.42494874464,True,B,2025
2025-02-12,niagara_vs_canisius_20250212,Team A,Team B,A,,-440.0,0.82814366,0.8148148148148148,0.013328845185185179,0.010-0.015,Heavy Favorite,heavy_favorite,100,22.72727272727273,5272.359862593505,1198.2636051348875,True,A,2025
2025-02-14,niagara_vs_mount st. mary's_20250214,Team A,Team B,B,,104.0,0.4983282,0.49019607843137253,0.00813212156862747,0.005-0.010,Pickem Underdog,pickem_underdog,100,104.0,1187.5891384107401,1235.0927039471699,True,B,2025
2025-01-18,njit_vs_new hampshire_20250118,Team A,Team B,B,,142.0,0.43396480000000004,0.4132231404958678,0.02074165950413226,0.020-0.025,Slight Underdog,slight_underdog,100,-100.0,2675.356616543667,-2675.356616543667,False,A,2025
2025-02-03,norfolk-state_vs_north carolina central_20250203,Team A,Team B,A,,-485.0,0.8462615,0.8290598290598291,0.017201670940170888,0.015-0.020,Heavy Favorite,heavy_favorite,100,20.618556701030922,7346.967535769416,1514.8386671689514,True,A,2025
2025-02-17,norfolk-state_vs_delaware state_20250217,Team A,Team B,A,,-380.0,0.7948224,0.7916666666666666,0.0031557333333334103,0.000-0.005,Heavy Favorite,heavy_favorite,100,26.315789473684205,1128.86462715636,297.06963872535783,True,A,2025
2025-01-25,north-alabama_vs_austin peay_20250125,Team A,Team B,A,,-900.0,0.9117657,0.9,0.01176569999999999,0.010-0.015,Heavy Favorite,heavy_favorite,100,11.111111111111116,8803.30684106718,978.1452045630205,True,A,2025
2025-02-13,north-alabama_vs_north florida_20250213,Team A,Team B,A,,-520.0,0.84976584,0.8387096774193549,0.011056162580645124,0.010-0.015,Heavy Favorite,heavy_favorite,100,19.23076923076923,5195.949430592219,999.2210443446575,True,A,2025
2025-03-03,north-alabama_vs_austin peay_20250303,Team A,Team B,A,,-850.0,0.9013176,0.8947368421052632,0.006580757894736888,0.005-0.010,Heavy Favorite,heavy_favorite,100,11.764705882352944,4801.267942731597,564.8550520860704,True,A,2025
2024-12-05,north-carolina-central_vs_radford_20241205,Team A,Team B,A,,130.0,0.448609,0.43478260869565216,0.013826391304347818,0.010-0.015,Slight Underdog,slight_underdog,100,-100.0,1892.484290535826,-1892.484290535826,False,B,2025
2025-02-17,north-carolina-central_vs_morgan state_20250217,Team A,Team B,A,,-470.0,0.834356,0.8245614035087719,0.009794596491228047,0.005-0.010,Heavy Favorite,heavy_favorite,100,-100.0,4213.514736163311,-4213.514736163311,False,B,2025
2025-01-22,north-carolina-greensboro_vs_mercer_20250122,Team A,Team B,A,,-405.0,0.8180696,0.801980198019802,0.016089401980197926,0.015-0.020,Heavy Favorite,heavy_favorite,100,-100.0,5789.818610427727,-5789.818610427727,False,B,2025
2025-02-12,north-carolina-greensboro_vs_vmi_20250212,Team A,Team B,A,,-500.0,0.8460014,0.8333333333333334,0.012668066666666644,0.010-0.015,Heavy Favorite,heavy_favorite,100,19.999999999999996,4976.132325066156,995.2264650132311,True,A,2025
2024-12-04,north-carolina-state_vs_texas_20241204,Team A,Team B,A,,120.0,0.46560326,0.45454545454545453,0.011057805454545488,0.010-0.015,Slight Underdog,slight_underdog,100,-100.0,1347.3891239797117,-1347.3891239797117,False,B,2025
2025-01-25,north-carolina-state_vs_smu_20250125,Team A,Team B,A,,130.0,0.44906846,0.43478260869565216,0.01428585130434784,0.010-0.015,Slight Underdog,slight_underdog,100,-100.0,1645.805471424509,-1645.805471424509,False,B,2025
2025-02-12,north-carolina-state_vs_louisville_20250212,Team A,Team B,B,,-368.0,0.79012012,0.7863247863247863,0.0037953336752136746,0.000-0.005,Heavy Favorite,heavy_favorite,100,27.173913043478272,1127.3683264820263,306.350088717942,True,B,2025
2025-02-15,north-carolina-state_vs_boston college_20250215,Team A,Team B,A,,-410.0,0.81793994,0.803921568627451,0.014018371372549021,0.010-0.015,Heavy Favorite,heavy_favorite,100,24.390243902439025,4559.622675062813,1112.1030914787348,True,A,2025
2025-03-05,north-carolina-state_vs_pittsburgh_20250305,Team A,Team B,A,,133.0,0.4297514,0.4291845493562232,0.0005668506437768173,0.000-0.005,Slight Underdog,slight_underdog,100,133.0,64.43796647124687,85.70249540675833,True,A,2025
2024-11-27,north-carolina-wilmington_vs_colgate_20241127,Team A,Team B,A,,-380.0,0.793819,0.7916666666666666,0.0021523333333334227,0.000-0.005,Heavy Favorite,heavy_favorite,100,-100.0,671.2632828075758,-671.2632828075758,False,B,2025
2025-01-18,north-dakota_vs_kansas city_20250118,Team A,Team B,B,,126.0,0.44751096,0.4424778761061947,0.005033083893805301,0.005-0.010,Slight Underdog,slight_underdog,100,-100.0,580.5024620273696,-580.5024620273696,False,A,2025
2025-02-13,north-dakota_vs_denver_20250213,Team A,Team B,A,,-421.0,0.8412268,0.8080614203454894,0.03316537965451061,0.030-0.035,Heavy Favorite,heavy_favorite,100,-100.0,11010.733724893924,-11010.733724893924,False,B,2025
2025-03-07,north-dakota_vs_south dakota state_20250307,Team A,Team B,B,,-380.0,0.79294027,0.7916666666666666,0.001273603333333373,0.000-0.005,Heavy Favorite,heavy_favorite,100,-100.0,322.24330955246035,-322.24330955246035,False,A,2025
2025-03-08,north-dakota_vs_st. thomas_20250308,Team A,Team B,B,,-375.0,0.79824385,0.7894736842105263,0.00877016578947365,0.005-0.010,Heavy Favorite,heavy_favorite,100,26.66666666666666,2182.462440939623,581.989984250566,True,B,2025
2024-11-27,north-dakota-state_vs_west georgia_20241127,Team A,Team B,A,,-418.0,0.8155871,0.806949806949807,0.008637293050193007,0.005-0.010,Heavy Favorite,heavy_favorite,100,23.923444976076546,2370.012863801641,566.9887233975215,True,A,2025
2024-12-23,north-dakota-state_vs_cal state bakersfield_20241223,Team A,Team B,A,,-500.0,0.84057796,0.8333333333333334,0.007244626666666587,0.005-0.010,Heavy Favorite,heavy_favorite,100,19.999999999999996,2327.2035739064986,465.4407147812996,True,A,2025
2025-01-16,north-dakota-state_vs_kansas city_20250116,Team A,Team B,A,,-444.0,0.8416464,0.8161764705882353,0.025469929411764736,0.025-0.030,Heavy Favorite,heavy_favorite,100,22.522522522522515,7482.608110801854,1685.272097027444,True,A,2025
2024-12-08,northeastern_vs_colgate_20241208,Team A,Team B,A,,-389.0,0.82635456,0.7955010224948875,0.03085353750511244,0.030-0.035,Heavy Favorite,heavy_favorite,100,25.70694087403598,8402.060092271502,2159.9126201212075,True,A,2025
2024-11-14,northern-colorado_vs_south dakota state_20241114,Team A,Team B,A,,140.0,0.46011558,0.4166666666666667,0.04344891333333334,0.040-0.045,Slight Underdog,slight_underdog,100,140.0,4308.834069121395,6032.367696769953,True,A,2025
2025-02-20,northern-colorado_vs_eastern washington_20250220,Team A,Team B,A,,-450.0,0.83253604,0.8181818181818182,0.0143542218181818,0.010-0.015,Heavy Favorite,heavy_favorite,100,22.222222222222232,5043.3390824143125,1120.7420183142922,True,A,2025
2025-02-22,northern-colorado_vs_idaho_20250222,Team A,Team B,A,,-470.0,0.84059376,0.8245614035087719,0.016032356491228028,0.015-0.020,Heavy Favorite,heavy_favorite,100,21.27659574468086,5940.202649973631,1263.8729042497093,True,A,2025
2025-02-11,northern-iowa_vs_indiana state_20250211,Team A,Team B,A,,-370.0,0.81661516,0.7872340425531915,0.02938111744680849,0.025-0.030,Heavy Favorite,heavy_favorite,100,27.027027027027017,9150.785408959868,2473.185245664828,True,A,2025
2025-03-07,northern-iowa_vs_valparaiso_20250307,Team A,Team B,A,,-440.0,0.8148954,0.8148148148148148,8.058518518527791e-05,0.000-0.005,Heavy Favorite,heavy_favorite,100,-100.0,29.91263997701414,-29.91263997701414,False,B,2025
2025-01-04,northern-kentucky_vs_green bay_20250104,Team A,Team B,A,,-913.0,0.91329515,0.9012833168805529,0.01201183311944709,0.010-0.015,Heavy Favorite,heavy_favorite,100,10.952902519167584,8360.56220280456,915.7242281275535,True,A,2025
2025-01-18,northern-kentucky_vs_wright state_20250118,Team A,Team B,B,,105.0,0.4963493,0.4878048780487805,0.008544421951219516,0.005-0.010,Pickem Underdog,pickem_underdog,100,104.99999999999999,1161.4855613430036,1219.5598394101535,True,B,2025
2025-02-23,northern-kentucky_vs_iu indy_20250223,Team A,Team B,A,,-425.0,0.84556836,0.8095238095238095,0.036044550476190484,0.035-0.040,Heavy Favorite,heavy_favorite,100,23.529411764705888,13406.232845777424,3154.407728418218,True,A,2025
2025-03-01,northern-kentucky_vs_youngstown state_20250301,Team A,Team B,B,,130.0,0.45046335000000004,0.43478260869565216,0.01568074130434788,0.015-0.020,Slight Underdog,slight_underdog,100,-100.0,2052.9482978593855,-2052.9482978593855,False,A,2025
2025-03-03,north-texas_vs_wichita state_20250303,Team A,Team B,A,,-315.0,0.76207155,0.7590361445783133,0.0030354054216867876,0.000-0.005,Heavy Favorite,heavy_favorite,100,31.746031746031743,906.3018911264871,287.71488607190065,True,A,2025
2025-03-19,north-texas_vs_furman_20250319,Team A,Team B,A,,-412.0,0.8309305,0.8046875,0.026243000000000016,0.025-0.030,Heavy Favorite,heavy_favorite,100,24.271844660194162,9705.654268742845,2355.741327364767,True,A,2025
2025-01-16,northwestern_vs_maryland_20250116,Team A,Team B,A,,120.0,0.45553303,0.45454545454545453,0.0009875754545454751,0.000-0.005,Slight Underdog,slight_underdog,100,120.00000000000001,135.0487419972781,162.05849039673376,True,A,2025
2025-01-29,northwestern_vs_rutgers_20250129,Team A,Team B,A,,-480.0,0.83291614,0.8275862068965517,0.005329933103448314,0.005-0.010,Heavy Favorite,heavy_favorite,100,-100.0,2310.8466485134345,-2310.8466485134345,False,B,2025
2025-01-06,northwestern-state_vs_mcneese state_20250106,Team A,Team B,B,,-650.0,0.88417044,0.8666666666666667,0.017503773333333306,0.015-0.020,Heavy Favorite,heavy_favorite,100,15.384615384615374,9509.91886621209,1463.0644409557053,True,B,2025
2025-01-20,northwestern-state_vs_new orleans_20250120,Team A,Team B,A,,-455.0,0.8304419,0.8198198198198198,0.010622080180180182,0.010-0.015,Heavy Favorite,heavy_favorite,100,21.97802197802199,4356.827087447491,957.5444148236248,True,A,2025
2025-03-03,northwestern-state_vs_incarnate word_20250303,Team A,Team B,B,,140.0,0.4221494,0.4166666666666667,0.005482733333333323,0.005-0.010,Slight Underdog,slight_underdog,100,-100.0,703.6212303563442,-703.6212303563442,False,A,2025
2025-01-15,oakland_vs_iu indy_20250115,Team A,Team B,A,,-460.0,0.8284549,0.8214285714285714,0.007026328571428597,0.005-0.010,Heavy Favorite,heavy_favorite,100,21.739130434782616,2917.9232328084627,634.3311375670573,True,A,2025
2025-02-23,oakland_vs_cleveland state_20250223,Team A,Team B,B,,130.0,0.45282619999999996,0.43478260869565216,0.018043591304347795,0.015-0.020,Slight Underdog,slight_underdog,100,-100.0,2387.612872666128,-2387.612872666128,False,A,2025
2025-01-14,ohio_vs_ball state_20250114,Team A,Team B,A,,-490.0,0.85136634,0.8305084745762712,0.020857865423728805,0.020-0.025,Heavy Favorite,heavy_favorite,100,20.408163265306122,8910.213223936713,1818.4108620279005,True,A,2025
2025-01-17,ohio-state_vs_indiana_20250117,Team A,Team B,A,,-345.0,0.7826508,0.7752808988764045,0.007369901123595479,0.005-0.010,Heavy Favorite,heavy_favorite,100,-100.0,2434.222676607763,-2434.222676607763,False,B,2025
2025-01-18,oklahoma_vs_south carolina_20250118,Team A,Team B,A,,-326.0,0.786585,0.7652582159624414,0.02132678403755861,0.020-0.025,Heavy Favorite,heavy_favorite,100,30.67484662576687,6522.163157596459,2000.6635452749877,True,A,2025
2025-02-26,oklahoma_vs_kentucky_20250226,Team A,Team B,A,,136.0,0.4574392,0.423728813559322,0.033710386440677975,0.030-0.035,Slight Underdog,slight_underdog,100,-100.0,4316.494318336211,-4316.494318336211,False,B,2025
2025-02-25,oklahoma-state_vs_iowa state_20250225,Team A,Team B,B,,-650.0,0.86693715,0.8666666666666667,0.00027048333333334895,0.000-0.005,Heavy Favorite,heavy_favorite,100,-100.0,140.9346004366004,-140.9346004366004,False,A,2025
2025-03-08,oklahoma-state_vs_cincinnati_20250308,Team A,Team B,A,,145.0,0.41807345,0.40816326530612246,0.009910184693877555,0.005-0.010,Slight Underdog,slight_underdog,100,145.00000000000003,1160.950680260999,1683.3784863784488,True,A,2025
2025-01-02,old-dominion_vs_arkansas state_20250102,Team A,Team B,B,,-715.0,0.87942918,0.8773006134969326,0.002128566503067475,0.000-0.005,Heavy Favorite,heavy_favorite,100,13.98601398601398,1231.9623757991724,172.30243018170233,True,B,2025
2025-02-22,old-dominion_vs_georgia state_20250222,Team A,Team B,B,,122.0,0.4768205,0.45045045045045046,0.026370049549549524,0.025-0.030,Slight Underdog,slight_underdog,100,121.99999999999997,3415.931402058926,4167.436310511889,True,B,2025
2025-02-22,oral-roberts_vs_st. thomas_20250222,Team A,Team B,B,,-410.0,0.8069816,0.803921568627451,0.0030600313725489547,0.000-0.005,Heavy Favorite,heavy_favorite,100,-100.0,1176.004543100904,-1176.004543100904,False,A,2025
2025-02-27,oral-roberts_vs_south dakota state_20250227,Team A,Team B,B,,-326.0,0.77959788,0.7652582159624414,0.014339664037558597,0.010-0.015,Heavy Favorite,heavy_favorite,100,30.67484662576687,4531.379204325912,1389.9936209588686,True,B,2025
2025-02-02,oregon_vs_nebraska_20250202,Team A,Team B,A,,-305.0,0.76955795,0.7530864197530864,0.016471530246913613,0.015-0.020,Heavy Favorite,heavy_favorite,100,-100.0,5041.19447394913,-5041.19447394913,False,B,2025
2025-02-11,oregon_vs_northwestern_20250211,Team A,Team B,A,,-475.0,0.835518,0.8260869565217391,0.009431043478260848,0.005-0.010,Heavy Favorite,heavy_favorite,100,21.052631578947366,3824.624697384994,805.1841468178934,True,A,2025
2025-02-16,oregon_vs_rutgers_20250216,Team A,Team B,A,,-383.0,0.8018961,0.7929606625258799,0.008935437474120067,0.005-0.010,Heavy Favorite,heavy_favorite,100,26.10966057441253,3078.606840448054,803.8137964616328,True,A,2025
2025-03-01,oregon_vs_southern california_20250301,Team A,Team B,A,,-330.0,0.7779813,0.7674418604651163,0.010539439534883677,0.010-0.015,Heavy Favorite,heavy_favorite,100,30.303030303030297,3269.2167047460075,990.6717287109112,True,A,2025
2024-11-15,oregon-state_vs_cal state fullerton_20241115,Team A,Team B,A,,-900.0,0.9058749,0.9,0.005874900000000016,0.005-0.010,Heavy Favorite,heavy_favorite,100,11.111111111111116,4296.174268980895,477.352696553433,True,A,2025
2025-02-26,oregon-state_vs_san francisco_20250226,Team A,Team B,B,,145.0,0.451877,0.40816326530612246,0.043713734693877515,0.040-0.045,Slight Underdog,slight_underdog,100,145.00000000000003,5436.546690737756,7882.992701569747,True,B,2025
2025-01-30,pacific_vs_washington state_20250130,Team A,Team B,B,,-700.0,0.8790289,0.875,0.004028900000000002,0.000-0.005,Heavy Favorite,heavy_favorite,100,-100.0,2626.4547576030814,-2626.4547576030814,False,A,2025
2025-02-06,pacific_vs_san diego_20250206,Team A,Team B,B,,145.0,0.44096650000000004,0.40816326530612246,0.03280323469387758,0.030-0.035,Slight Underdog,slight_underdog,100,-100.0,4370.990063239546,-4370.990063239546,False,A,2025
2025-01-05,penn-state_vs_indiana_20250105,Team A,Team B,A,,-350.0,0.8026492,0.7777777777777778,0.02487142222222216,0.020-0.025,Heavy Favorite,heavy_favorite,100,-100.0,8337.082819366027,-8337.082819366027,False,B,2025
2025-01-12,penn-state_vs_oregon_20250112,Team A,Team B,A,,130.0,0.4467669,0.43478260869565216,0.01198429130434786,0.010-0.015,Slight Underdog,slight_underdog,100,-100.0,1402.6497136868206,-1402.6497136868206,False,B,2025
2024-11-29,pennsylvania_vs_navy_20241129,Team A,Team B,B,,145.0,0.42832726,0.40816326530612246,0.02016399469387753,0.020-0.025,Slight Underdog,slight_underdog,100,145.00000000000003,2206.0720034057986,3198.8044049384084,True,B,2025
2025-01-18,pennsylvania_vs_cornell_20250118,Team A,Team B,B,,-354.0,0.79135963,0.7797356828193832,0.011623947180616767,0.010-0.015,Heavy Favorite,heavy_favorite,100,28.248587570621474,3585.8845799450537,1012.9617457471905,True,B,2025
2025-02-07,pennsylvania_vs_princeton_20250207,Team A,Team B,B,,-370.0,0.7917916899999999,0.7872340425531915,0.004557647446808422,0.000-0.005,Heavy Favorite,heavy_favorite,100,27.027027027027017,1477.2428410342668,399.25482190115304,True,B,2025
2025-02-21,pennsylvania_vs_dartmouth_20250221,Team A,Team B,B,,112.0,0.51028743,0.4716981132075472,0.03858931679245281,0.035-0.040,Slight Underdog,slight_underdog,100,-100.0,5066.468065885099,-5066.468065885099,False,A,2025
2025-02-22,pennsylvania_vs_harvard_20250222,Team A,Team B,B,,124.0,0.4582102,0.44642857142857145,0.01178162857142856,0.010-0.015,Slight Underdog,slight_underdog,100,124.00000000000003,1368.393907325388,1696.8084450834815,True,B,2025
2025-02-01,pepperdine_vs_portland_20250201,Team A,Team B,A,,-440.0,0.85092866,0.8148148148148148,0.036113845185185234,0.035-0.040,Heavy Favorite,heavy_favorite,100,-100.0,12869.442516182238,-12869.442516182238,False,B,2025
2025-02-13,pepperdine_vs_san diego_20250213,Team A,Team B,A,,-362.0,0.8250985,0.7835497835497836,0.041548716450216405,0.040-0.045,Heavy Favorite,heavy_favorite,100,27.62430939226519,10197.172008072637,2816.8983447714463,True,A,2025
2025-02-25,pittsburgh_vs_georgia tech_20250225,Team A,Team B,A,,-410.0,0.81002855,0.803921568627451,0.0061069813725489475,0.005-0.010,Heavy Favorite,heavy_favorite,100,-100.0,1742.2727005889083,-1742.2727005889083,False,B,2025
2024-11-24,portland_vs_princeton_20241124,Team A,Team B,B,,-700.0,0.88028883,0.875,0.005288830000000022,0.005-0.010,Heavy Favorite,heavy_favorite,100,14.28571428571428,2293.123624882572,327.5890892689387,True,B,2025
2024-12-10,portland_vs_kansas city_20241210,Team A,Team B,B,,130.0,0.47599119999999995,0.43478260869565216,0.041208591304347786,0.040-0.045,Slight Underdog,slight_underdog,100,129.99999999999997,3975.275796449481,5167.858535384325,True,B,2025
2024-12-21,portland_vs_lafayette_20241221,Team A,Team B,B,,124.0,0.4787376,0.44642857142857145,0.03230902857142853,0.030-0.035,Slight Underdog,slight_underdog,100,-100.0,3483.950736407494,-3483.950736407494,False,A,2025
2025-01-16,portland_vs_pacific_20250116,Team A,Team B,B,,145.0,0.44756720000000005,0.40816326530612246,0.039403934693877596,0.035-0.040,Slight Underdog,slight_underdog,100,-100.0,3742.3308267585153,-3742.3308267585153,False,A,2025
2025-01-23,portland_vs_san diego_20250123,Team A,Team B,B,,124.0,0.4663726,0.44642857142857145,0.019944028571428574,0.015-0.020,Slight Underdog,slight_underdog,100,-100.0,1890.2587783871923,-1890.2587783871923,False,A,2025
2025-01-11,portland-state_vs_idaho_20250111,Team A,Team B,B,,125.0,0.46796819999999995,0.4444444444444444,0.023523755555555526,0.020-0.025,Slight Underdog,slight_underdog,100,-100.0,2141.537383201601,-2141.537383201601,False,A,2025
2025-02-21,princeton_vs_harvard_20250221,Team A,Team B,A,,-382.0,0.7960194,0.7925311203319502,0.003488279668049876,0.000-0.005,Heavy Favorite,heavy_favorite,100,26.178010471204182,814.3571770063783,213.18250706973248,True,A,2025
2025-03-08,princeton_vs_pennsylvania_20250308,Team A,Team B,A,,-375.0,0.83369946,0.7894736842105263,0.04422577578947362,0.040-0.045,Heavy Favorite,heavy_favorite,100,26.66666666666666,10219.57864956194,2725.2209732165165,True,A,2025
2025-02-12,providence_vs_xavier_20250212,Team A,Team B,A,,139.0,0.43566623,0.41841004184100417,0.017256188158995822,0.015-0.020,Slight Underdog,slight_underdog,100,-100.0,1524.276489964866,-1524.276489964866,False,B,2025
2025-03-05,providence_vs_depaul_20250305,Team A,Team B,A,,-385.0,0.8238996,0.7938144329896907,0.030085167010309277,0.030-0.035,Heavy Favorite,heavy_favorite,100,-100.0,7273.594545797433,-7273.594545797433,False,B,2025
2025-01-12,purdue_vs_nebraska_20250112,Team A,Team B,A,,-400.0,0.8172356,0.8,0.017235599999999907,0.015-0.020,Heavy Favorite,heavy_favorite,100,25.0,3669.0481821126073,917.2620455281518,True,A,2025
2025-01-04,queens-nc_vs_florida gulf coast_20250104,Team A,Team B,A,,140.0,0.43333033,0.4166666666666667,0.0166636633333333,0.015-0.020,Slight Underdog,slight_underdog,100,140.0,1242.4187093738271,1739.386193123358,True,A,2025
2025-01-29,queens-nc_vs_north alabama_20250129,Team A,Team B,A,,144.0,0.43217328,0.4098360655737705,0.02233721442622949,0.020-0.025,Slight Underdog,slight_underdog,100,144.0,1711.989003523366,2465.264165073647,True,A,2025
2025-02-08,queens-nc_vs_lipscomb_20250208,Team A,Team B,A,,130.0,0.46653095,0.43478260869565216,0.03174834130434784,0.030-0.035,Slight Underdog,slight_underdog,100,-100.0,2679.1552837697272,-2679.1552837697272,False,B,2025
2025-03-06,quinnipiac_vs_mount st. mary's_20250306,Team A,Team B,A,,-500.0,0.8428636,0.8333333333333334,0.009530266666666676,0.005-0.010,Heavy Favorite,heavy_favorite,100,19.999999999999996,2574.200539711806,514.8401079423611,True,A,2025
2025-03-12,quinnipiac_vs_rider_20250312,Team A,Team B,A,,-410.0,0.8309396,0.803921568627451,0.02701803137254899,0.025-0.030,Heavy Favorite,heavy_favorite,100,24.390243902439025,6274.057525937556,1530.2579331555016,True,A,2025
2025-03-01,radford_vs_charleston southern_20250301,Team A,Team B,A,,-500.0,0.8363464,0.8333333333333334,0.003013066666666675,0.000-0.005,Heavy Favorite,heavy_favorite,100,19.999999999999996,850.8252811193775,170.16505622387544,True,A,2025
2024-11-16,rice_vs_northwestern state_20241116,Team A,Team B,A,,-447.0,0.8221829,0.8171846435100548,0.00499825648994523,0.000-0.005,Heavy Favorite,heavy_favorite,100,22.37136465324385,1291.378933479807,288.899090263939,True,A,2025
2024-11-20,richmond_vs_maine_20241120,Team A,Team B,A,,-376.0,0.8103598,0.7899159663865546,0.020443833613445372,0.020-0.025,Heavy Favorite,heavy_favorite,100,26.595744680851062,4624.506200384361,1229.9218618043515,True,A,2025
2024-11-06,rider_vs_san diego_20241106,Team A,Team B,A,,145.0,0.44862068,0.40816326530612246,0.040457414693877536,0.040-0.045,Slight Underdog,slight_underdog,100,145.00000000000003,3332.6467420934496,4832.337776035502,True,A,2025
2025-02-21,rider_vs_fairfield_20250221,Team A,Team B,B,,143.0,0.42317885,0.411522633744856,0.011656216255144014,0.010-0.015,Slight Underdog,slight_underdog,100,142.99999999999997,1061.3687048956253,1517.7572480007439,True,B,2025
2025-03-06,rider_vs_canisius_20250306,Team A,Team B,A,,-516.0,0.8461075,0.8376623376623377,0.008445162337662349,0.005-0.010,Heavy Favorite,heavy_favorite,100,19.379844961240302,2866.5359168897858,555.5302164515086,True,A,2025
2025-01-25,robert-morris_vs_oakland_20250125,Team A,Team B,B,,105.0,0.48960899999999996,0.4878048780487805,0.001804121951219484,0.000-0.005,Pickem Underdog,pickem_underdog,100,-100.0,196.04495977754766,-196.04495977754766,False,A,2025
2025-01-30,robert-morris_vs_iu indy_20250130,Team A,Team B,A,,-440.0,0.8478874,0.8148148148148148,0.03307258518518519,0.030-0.035,Heavy Favorite,heavy_favorite,100,22.72727272727273,9905.005060455973,2251.137513739994,True,A,2025
2025-01-09,rutgers_vs_purdue_20250109,Team A,Team B,A,,145.0,0.41164812,0.40816326530612246,0.003484854693877548,0.000-0.005,Slight Underdog,slight_underdog,100,-100.0,339.824603947698,-339.824603947698,False,B,2025
2025-02-13,sacramento-state_vs_northern colorado_20250213,Team A,Team B,B,,-351.0,0.8147225,0.7782705099778271,0.03645199002217292,0.035-0.040,Heavy Favorite,heavy_favorite,100,28.490028490028486,9432.027868301935,2687.187426866648,True,B,2025
2025-02-27,sacramento-state_vs_montana_20250227,Team A,Team B,B,,-380.0,0.82298698,0.7916666666666666,0.031320313333333405,0.030-0.035,Heavy Favorite,heavy_favorite,100,26.315789473684205,9029.293328966445,2376.129823412222,True,B,2025
2024-12-18,sacred-heart_vs_albany (ny)_20241218,Team A,Team B,B,,136.0,0.42892664999999996,0.423728813559322,0.00519783644067795,0.005-0.010,Slight Underdog,slight_underdog,100,136.00000000000003,563.1612131293591,765.8992498559286,True,B,2025
2025-01-24,saint-francis-pa_vs_liu_20250124,Team A,Team B,B,,101.0,0.50043342,0.4975124378109453,0.0029209821890547327,0.000-0.005,Pickem Underdog,pickem_underdog,100,-100.0,367.3970439703309,-367.3970439703309,False,A,2025
2024-12-10,saint-josephs_vs_college of charleston_20241210,Team A,Team B,A,,-342.0,0.78703654,0.7737556561085973,0.013280883891402695,0.010-0.015,Heavy Favorite,heavy_favorite,100,-100.0,3688.4964970625742,-3688.4964970625742,False,B,2025
2024-12-18,saint-josephs_vs_american_20241218,Team A,Team B,A,,-874.0,0.8987625,0.8973305954825462,0.0014319045174537859,0.000-0.005,Heavy Favorite,heavy_favorite,100,11.441647597254011,824.898484473745,94.38197762857502,True,A,2025
2024-11-22,saint-louis_vs_wichita state_20241122,Team A,Team B,A,,136.0,0.46494275,0.423728813559322,0.041213936440678,0.040-0.045,Slight Underdog,slight_underdog,100,-100.0,4236.792055344177,-4236.792055344177,False,B,2025
2024-11-25,saint-louis_vs_quinnipiac_20241125,Team A,Team B,A,,-520.0,0.8445508,0.8387096774193549,0.005841122580645175,0.005-0.010,Heavy Favorite,heavy_favorite,100,19.23076923076923,1991.9632188313392,383.0698497752575,True,A,2025
2025-01-03,saint-louis_vs_saint joseph's_20250103,Team A,Team B,B,,120.0,0.47487897,0.45454545454545453,0.02033351545454548,0.020-0.025,Slight Underdog,slight_underdog,100,-100.0,2064.7208033673687,-2064.7208033673687,False,A,2025
2025-01-31,saint-louis_vs_dayton_20250131,Team A,Team B,B,,115.0,0.47793070000000004,0.46511627906976744,0.012814420930232606,0.010-0.015,Slight Underdog,slight_underdog,100,114.99999999999999,1277.4616753337714,1469.080926633837,True,B,2025
2025-02-11,saint-louis_vs_george mason_20250211,Team A,Team B,B,,111.0,0.49228689999999997,0.47393364928909953,0.018353250710900437,0.015-0.020,Slight Underdog,slight_underdog,100,111.00000000000003,1911.543285561002,2121.813046972713,True,B,2025
2024-12-06,saint-peters_vs_manhattan_20241206,Team A,Team B,A,,-429.0,0.8290551,0.8109640831758034,0.01809101682419667,0.015-0.020,Heavy Favorite,heavy_favorite,100,-100.0,5446.669795913699,-5446.669795913699,False,B,2025
2025-02-23,saint-peters_vs_sacred heart_20250223,Team A,Team B,B,,108.0,0.49594784000000003,0.4807692307692308,0.015178609230769247,0.015-0.020,Pickem Underdog,pickem_underdog,100,-100.0,1504.512421775822,-1504.512421775822,False,A,2025
2025-01-11,sam-houston-state_vs_florida international_20250111,Team A,Team B,A,,-387.0,0.8166912,0.7946611909650924,0.022030009034907594,0.020-0.025,Heavy Favorite,heavy_favorite,100,25.839793281653733,5360.22369336954,1385.070721800914,True,A,2025
